Name,Crossing Number,Genus-3D,Bridge Index,Braid Index,Alexander
10_93,10,3,3,4,2-8*t+ 15*t^2-17*t^3+ 15*t^4-8*t^5+ 2*t^6
10_94,10,4,3,3,1-4*t+ 9*t^2-14*t^3+ 15*t^4-14*t^5+ 9*t^6-4*t^7+ t^8
10_95,10,3,3,4,2-9*t+ 21*t^2-27*t^3+ 21*t^4-9*t^5+ 2*t^6
10_96,10,3,3,5,1-7*t+ 22*t^2-33*t^3+ 22*t^4-7*t^5+ t^6
10_97,10,2,3,5,5-22*t+ 33*t^2-22*t^3+ 5*t^4
10_98,10,3,3,4,2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6
10_99,10,4,3,3,1-4*t+ 10*t^2-16*t^3+ 19*t^4-16*t^5+ 10*t^6-4*t^7+ t^8
10_100,10,4,3,3,1-4*t+ 9*t^2-12*t^3+ 13*t^4-12*t^5+ 9*t^6-4*t^7+ t^8
10_101,10,2,3,5,7-21*t+ 29*t^2-21*t^3+ 7*t^4
10_102,10,3,3,4,2-8*t+ 16*t^2-21*t^3+ 16*t^4-8*t^5+ 2*t^6
10_103,10,3,3,4,2-8*t+ 17*t^2-21*t^3+ 17*t^4-8*t^5+ 2*t^6
10_104,10,4,3,3,1-4*t+ 9*t^2-15*t^3+ 19*t^4-15*t^5+ 9*t^6-4*t^7+ t^8
10_105,10,3,3,5,1-8*t+ 22*t^2-29*t^3+ 22*t^4-8*t^5+ t^6
10_106,10,4,3,3,1-4*t+ 9*t^2-15*t^3+ 17*t^4-15*t^5+ 9*t^6-4*t^7+ t^8
10_107,10,3,3,5,1-8*t+ 22*t^2-31*t^3+ 22*t^4-8*t^5+ t^6
10_108,10,3,3,4,2-8*t+ 14*t^2-15*t^3+ 14*t^4-8*t^5+ 2*t^6
10_109,10,4,3,3,1-4*t+ 10*t^2-17*t^3+ 21*t^4-17*t^5+ 10*t^6-4*t^7+ t^8
10_110,10,3,3,5,1-8*t+ 20*t^2-25*t^3+ 20*t^4-8*t^5+ t^6
10_111,10,3,3,4,2-9*t+ 17*t^2-21*t^3+ 17*t^4-9*t^5+ 2*t^6
10_112,10,4,3,3,1-5*t+ 11*t^2-17*t^3+ 19*t^4-17*t^5+ 11*t^6-5*t^7+ t^8
10_113,10,3,3,4,2-11*t+ 26*t^2-33*t^3+ 26*t^4-11*t^5+ 2*t^6
10_114,10,3,3,4,2-10*t+ 21*t^2-27*t^3+ 21*t^4-10*t^5+ 2*t^6
10_115,10,3,3,5,1-9*t+ 26*t^2-37*t^3+ 26*t^4-9*t^5+ t^6
10_116,10,4,3,3,1-5*t+ 12*t^2-19*t^3+ 21*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
10_117,10,3,3,4,2-10*t+ 24*t^2-31*t^3+ 24*t^4-10*t^5+ 2*t^6
10_118,10,4,3,3,1-5*t+ 12*t^2-19*t^3+ 23*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
10_119,10,3,3,4,2-10*t+ 23*t^2-31*t^3+ 23*t^4-10*t^5+ 2*t^6
10_120,10,2,3,5,8-26*t+ 37*t^2-26*t^3+ 8*t^4
10_121,10,3,3,4,2-11*t+ 27*t^2-35*t^3+ 27*t^4-11*t^5+ 2*t^6
10_122,10,3,3,4,2-11*t+ 24*t^2-31*t^3+ 24*t^4-11*t^5+ 2*t^6
10_123,10,4,3,3,1-6*t+ 15*t^2-24*t^3+ 29*t^4-24*t^5+ 15*t^6-6*t^7+ t^8
10_124,10,4,3,3,1-t+ t^3-t^4+ t^5-t^7+ t^8
10_125,10,3,3,3,1-2*t+ 2*t^2-t^3+ 2*t^4-2*t^5+ t^6
10_126,10,3,3,3,1-2*t+ 4*t^2-5*t^3+ 4*t^4-2*t^5+ t^6
10_127,10,3,3,3,1-4*t+ 6*t^2-7*t^3+ 6*t^4-4*t^5+ t^6
10_128,10,3,3,4,2-3*t+ t^2+ t^3+ t^4-3*t^5+ 2*t^6
10_129,10,2,3,4,2-6*t+ 9*t^2-6*t^3+ 2*t^4
10_130,10,2,3,4,2-4*t+ 5*t^2-4*t^3+ 2*t^4
10_131,10,2,3,4,2-8*t+ 11*t^2-8*t^3+ 2*t^4
10_132,10,2,3,4,1-t+ t^2-t^3+ t^4
10_133,10,2,3,4,1-5*t+ 7*t^2-5*t^3+ t^4
10_134,10,3,3,4,2-4*t+ 4*t^2-3*t^3+ 4*t^4-4*t^5+ 2*t^6
10_135,10,2,3,4,3-9*t+ 13*t^2-9*t^3+ 3*t^4
10_136,10,2,3,4,1-4*t+ 5*t^2-4*t^3+ t^4
10_137,10,2,3,5,1-6*t+ 11*t^2-6*t^3+ t^4
10_138,10,3,3,5,1-5*t+ 8*t^2-7*t^3+ 8*t^4-5*t^5+ t^6
10_139,10,4,3,3,1-t+ 2*t^3-3*t^4+ 2*t^5-t^7+ t^8
10_140,10,2,3,4,1-2*t+ 3*t^2-2*t^3+ t^4
10_141,10,3,3,3,1-3*t+ 4*t^2-5*t^3+ 4*t^4-3*t^5+ t^6
10_142,10,3,3,4,2-3*t+ 2*t^2-t^3+ 2*t^4-3*t^5+ 2*t^6
10_143,10,3,3,3,1-3*t+ 6*t^2-7*t^3+ 6*t^4-3*t^5+ t^6
10_144,10,2,3,4,3-10*t+ 13*t^2-10*t^3+ 3*t^4
10_145,10,2,3,4,1+ t-3*t^2+ t^3+ t^4
10_146,10,2,3,4,2-8*t+ 13*t^2-8*t^3+ 2*t^4
10_147,10,2,3,4,2-7*t+ 9*t^2-7*t^3+ 2*t^4
10_148,10,3,3,3,1-3*t+ 7*t^2-9*t^3+ 7*t^4-3*t^5+ t^6
10_149,10,3,3,3,1-5*t+ 9*t^2-11*t^3+ 9*t^4-5*t^5+ t^6
10_150,10,3,3,4,1-4*t+ 6*t^2-7*t^3+ 6*t^4-4*t^5+ t^6
10_151,10,3,3,4,1-4*t+ 10*t^2-13*t^3+ 10*t^4-4*t^5+ t^6
10_152,10,4,3,3,1-t-t^2+ 4*t^3-5*t^4+ 4*t^5-t^6-t^7+ t^8
10_153,10,3,3,4,1-t-t^2+ 3*t^3-t^4-t^5+ t^6
10_154,10,3,3,4,1-4*t^2+ 7*t^3-4*t^4+ t^6
10_155,10,3,3,3,1-3*t+ 5*t^2-7*t^3+ 5*t^4-3*t^5+ t^6
10_156,10,3,3,4,1-4*t+ 8*t^2-9*t^3+ 8*t^4-4*t^5+ t^6
10_157,10,3,3,3,1-6*t+ 11*t^2-13*t^3+ 11*t^4-6*t^5+ t^6
10_158,10,3,3,4,1-4*t+ 10*t^2-15*t^3+ 10*t^4-4*t^5+ t^6
10_159,10,3,3,3,1-4*t+ 9*t^2-11*t^3+ 9*t^4-4*t^5+ t^6
10_160,10,3,3,4,1-4*t+ 4*t^2-3*t^3+ 4*t^4-4*t^5+ t^6
10_161,10,3,3,3,1-2*t^2+ 3*t^3-2*t^4+ t^6
10_162,10,2,3,4,3-9*t+ 11*t^2-9*t^3+ 3*t^4
10_163,10,3,3,4,1-5*t+ 12*t^2-15*t^3+ 12*t^4-5*t^5+ t^6
10_164,10,2,3,4,3-11*t+ 17*t^2-11*t^3+ 3*t^4
10_165,10,2,3,4,2-10*t+ 15*t^2-10*t^3+ 2*t^4
11a_1,11,3,3,5,2-12*t+ 30*t^2-39*t^3+ 30*t^4-12*t^5+ 2*t^6
11a_2,11,3,3,5,3-15*t+ 31*t^2-39*t^3+ 31*t^4-15*t^5+ 3*t^6
11a_3,11,4,3,4,1-5*t+ 13*t^2-24*t^3+ 29*t^4-24*t^5+ 13*t^6-5*t^7+ t^8
11a_4,11,3,3,5,2-10*t+ 22*t^2-29*t^3+ 22*t^4-10*t^5+ 2*t^6
11a_5,11,3,3,6,1-9*t+ 30*t^2-45*t^3+ 30*t^4-9*t^5+ t^6
11a_6,11,3,3,5,2-13*t+ 32*t^2-41*t^3+ 32*t^4-13*t^5+ 2*t^6
11a_7,11,4,3,4,1-5*t+ 12*t^2-19*t^3+ 21*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
11a_8,11,3,3,5,2-11*t+ 27*t^2-37*t^3+ 27*t^4-11*t^5+ 2*t^6
11a_9,11,4,3,4,1-5*t+ 10*t^2-11*t^3+ 11*t^4-11*t^5+ 10*t^6-5*t^7+ t^8
11a_10,11,3,3,5,2-11*t+ 25*t^2-31*t^3+ 25*t^4-11*t^5+ 2*t^6
11a_11,11,3,3,5,2-11*t+ 26*t^2-35*t^3+ 26*t^4-11*t^5+ 2*t^6
11a_12,11,3,3,5,2-11*t+ 24*t^2-29*t^3+ 24*t^4-11*t^5+ 2*t^6
11a_13,11,2,2,6,3-15*t+ 25*t^2-15*t^3+ 3*t^4
11a_14,11,4,3,4,1-5*t+ 15*t^2-28*t^3+ 35*t^4-28*t^5+ 15*t^6-5*t^7+ t^8
11a_15,11,4,3,4,1-5*t+ 13*t^2-22*t^3+ 25*t^4-22*t^5+ 13*t^6-5*t^7+ t^8
11a_16,11,3,3,5,2-10*t+ 24*t^2-33*t^3+ 24*t^4-10*t^5+ 2*t^6
11a_17,11,3,3,6,1-10*t+ 30*t^2-41*t^3+ 30*t^4-10*t^5+ t^6
11a_18,11,3,3,5,3-13*t+ 29*t^2-37*t^3+ 29*t^4-13*t^5+ 3*t^6
11a_19,11,4,3,4,1-6*t+ 18*t^2-33*t^3+ 39*t^4-33*t^5+ 18*t^6-6*t^7+ t^8
11a_20,11,3,3,5,3-13*t+ 25*t^2-31*t^3+ 25*t^4-13*t^5+ 3*t^6
11a_21,11,2,3,6,5-19*t+ 27*t^2-19*t^3+ 5*t^4
11a_22,11,4,3,4,1-5*t+ 13*t^2-20*t^3+ 23*t^4-20*t^5+ 13*t^6-5*t^7+ t^8
11a_23,11,3,3,5,2-10*t+ 24*t^2-31*t^3+ 24*t^4-10*t^5+ 2*t^6
11a_24,11,4,3,4,1-6*t+ 18*t^2-33*t^3+ 41*t^4-33*t^5+ 18*t^6-6*t^7+ t^8
11a_25,11,4,3,4,1-6*t+ 18*t^2-33*t^3+ 39*t^4-33*t^5+ 18*t^6-6*t^7+ t^8
11a_26,11,4,3,4,1-6*t+ 18*t^2-33*t^3+ 41*t^4-33*t^5+ 18*t^6-6*t^7+ t^8
11a_27,11,3,3,5,2-13*t+ 34*t^2-45*t^3+ 34*t^4-13*t^5+ 2*t^6
11a_28,11,4,3,4,1-6*t+ 15*t^2-24*t^3+ 29*t^4-24*t^5+ 15*t^6-6*t^7+ t^8
11a_29,11,3,3,5,2-12*t+ 27*t^2-33*t^3+ 27*t^4-12*t^5+ 2*t^6
11a_30,11,3,3,5,2-13*t+ 35*t^2-49*t^3+ 35*t^4-13*t^5+ 2*t^6
11a_31,11,3,3,5,3-14*t+ 28*t^2-35*t^3+ 28*t^4-14*t^5+ 3*t^6
11a_32,11,3,3,5,3-14*t+ 32*t^2-41*t^3+ 32*t^4-14*t^5+ 3*t^6
11a_33,11,4,3,4,1-5*t+ 12*t^2-19*t^3+ 21*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
11a_34,11,4,3,4,1-5*t+ 14*t^2-25*t^3+ 29*t^4-25*t^5+ 14*t^6-5*t^7+ t^8
11a_35,11,4,3,4,1-5*t+ 14*t^2-25*t^3+ 31*t^4-25*t^5+ 14*t^6-5*t^7+ t^8
11a_36,11,3,3,5,2-12*t+ 28*t^2-37*t^3+ 28*t^4-12*t^5+ 2*t^6
11a_37,11,3,3,5,2-9*t+ 21*t^2-29*t^3+ 21*t^4-9*t^5+ 2*t^6
11a_38,11,3,3,5,2-11*t+ 27*t^2-37*t^3+ 27*t^4-11*t^5+ 2*t^6
11a_39,11,3,3,5,3-12*t+ 22*t^2-27*t^3+ 22*t^4-12*t^5+ 3*t^6
11a_40,11,4,3,4,1-5*t+ 12*t^2-17*t^3+ 19*t^4-17*t^5+ 12*t^6-5*t^7+ t^8
11a_41,11,3,3,5,2-11*t+ 27*t^2-35*t^3+ 27*t^4-11*t^5+ 2*t^6
11a_42,11,3,3,6,1-9*t+ 26*t^2-35*t^3+ 26*t^4-9*t^5+ t^6
11a_43,11,3,4,5,4-15*t+ 30*t^2-37*t^3+ 30*t^4-15*t^5+ 4*t^6
11a_44,11,4,4,4,1-5*t+ 14*t^2-24*t^3+ 29*t^4-24*t^5+ 14*t^6-5*t^7+ t^8
11a_45,11,2,3,6,6-22*t+ 31*t^2-22*t^3+ 6*t^4
11a_46,11,3,3,5,2-9*t+ 20*t^2-25*t^3+ 20*t^4-9*t^5+ 2*t^6
11a_47,11,4,4,4,1-5*t+ 14*t^2-24*t^3+ 29*t^4-24*t^5+ 14*t^6-5*t^7+ t^8
11a_48,11,3,3,5,2-12*t+ 26*t^2-33*t^3+ 26*t^4-12*t^5+ 2*t^6
11a_49,11,3,3,5,3-13*t+ 23*t^2-27*t^3+ 23*t^4-13*t^5+ 3*t^6
11a_50,11,2,3,6,5-21*t+ 31*t^2-21*t^3+ 5*t^4
11a_51,11,3,3,6,1-9*t+ 28*t^2-39*t^3+ 28*t^4-9*t^5+ t^6
11a_52,11,3,3,5,2-13*t+ 32*t^2-43*t^3+ 32*t^4-13*t^5+ 2*t^6
11a_53,11,4,3,4,1-6*t+ 14*t^2-18*t^3+ 19*t^4-18*t^5+ 14*t^6-6*t^7+ t^8
11a_54,11,3,3,5,2-13*t+ 33*t^2-43*t^3+ 33*t^4-13*t^5+ 2*t^6
11a_55,11,4,3,4,1-5*t+ 10*t^2-13*t^3+ 13*t^4-13*t^5+ 10*t^6-5*t^7+ t^8
11a_56,11,3,3,5,2-11*t+ 25*t^2-33*t^3+ 25*t^4-11*t^5+ 2*t^6
11a_57,11,4,4,4,1-5*t+ 12*t^2-20*t^3+ 23*t^4-20*t^5+ 12*t^6-5*t^7+ t^8
11a_58,11,3,3,5,2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6
11a_59,11,2,2,6,3-11*t+ 15*t^2-11*t^3+ 3*t^4
11a_60,11,3,3,5,3-12*t+ 18*t^2-19*t^3+ 18*t^4-12*t^5+ 3*t^6
11a_61,11,2,3,6,6-26*t+ 39*t^2-26*t^3+ 6*t^4
11a_62,11,4,3,4,1-5*t+ 8*t^2-9*t^3+ 9*t^4-9*t^5+ 8*t^6-5*t^7+ t^8
11a_63,11,3,3,5,2-11*t+ 21*t^2-25*t^3+ 21*t^4-11*t^5+ 2*t^6
11a_64,11,3,3,5,2-11*t+ 22*t^2-27*t^3+ 22*t^4-11*t^5+ 2*t^6
11a_65,11,2,2,6,3-15*t+ 23*t^2-15*t^3+ 3*t^4
11a_66,11,4,3,4,1-6*t+ 15*t^2-24*t^3+ 27*t^4-24*t^5+ 15*t^6-6*t^7+ t^8
11a_67,11,3,3,5,2-12*t+ 29*t^2-39*t^3+ 29*t^4-12*t^5+ 2*t^6
11a_68,11,4,3,4,1-6*t+ 14*t^2-20*t^3+ 21*t^4-20*t^5+ 14*t^6-6*t^7+ t^8
11a_69,11,3,3,5,2-13*t+ 33*t^2-45*t^3+ 33*t^4-13*t^5+ 2*t^6
11a_70,11,3,3,5,2-14*t+ 36*t^2-47*t^3+ 36*t^4-14*t^5+ 2*t^6
11a_71,11,4,3,4,1-6*t+ 18*t^2-34*t^3+ 41*t^4-34*t^5+ 18*t^6-6*t^7+ t^8
11a_72,11,4,3,4,1-6*t+ 18*t^2-32*t^3+ 39*t^4-32*t^5+ 18*t^6-6*t^7+ t^8
11a_73,11,4,3,4,1-7*t+ 21*t^2-37*t^3+ 45*t^4-37*t^5+ 21*t^6-7*t^7+ t^8
11a_74,11,4,3,4,1-5*t+ 10*t^2-13*t^3+ 15*t^4-13*t^5+ 10*t^6-5*t^7+ t^8
11a_75,11,3,2,5,2-10*t+ 19*t^2-21*t^3+ 19*t^4-10*t^5+ 2*t^6
11a_76,11,4,3,4,1-6*t+ 17*t^2-30*t^3+ 37*t^4-30*t^5+ 17*t^6-6*t^7+ t^8
11a_77,11,3,2,5,2-12*t+ 31*t^2-41*t^3+ 31*t^4-12*t^5+ 2*t^6
11a_78,11,3,3,5,2-12*t+ 29*t^2-37*t^3+ 29*t^4-12*t^5+ 2*t^6
11a_79,11,4,3,4,1-6*t+ 17*t^2-30*t^3+ 35*t^4-30*t^5+ 17*t^6-6*t^7+ t^8
11a_80,11,4,3,4,1-6*t+ 16*t^2-28*t^3+ 35*t^4-28*t^5+ 16*t^6-6*t^7+ t^8
11a_81,11,4,3,4,1-6*t+ 16*t^2-26*t^3+ 29*t^4-26*t^5+ 16*t^6-6*t^7+ t^8
11a_82,11,4,3,4,1-5*t+ 12*t^2-19*t^3+ 21*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
11a_83,11,4,3,4,1-5*t+ 14*t^2-23*t^3+ 27*t^4-23*t^5+ 14*t^6-5*t^7+ t^8
11a_84,11,3,2,5,2-10*t+ 23*t^2-31*t^3+ 23*t^4-10*t^5+ 2*t^6
11a_85,11,3,2,5,2-10*t+ 25*t^2-33*t^3+ 25*t^4-10*t^5+ 2*t^6
11a_86,11,4,3,4,1-5*t+ 12*t^2-18*t^3+ 19*t^4-18*t^5+ 12*t^6-5*t^7+ t^8
11a_87,11,3,3,5,2-11*t+ 28*t^2-39*t^3+ 28*t^4-11*t^5+ 2*t^6
11a_88,11,4,3,4,1-5*t+ 12*t^2-20*t^3+ 25*t^4-20*t^5+ 12*t^6-5*t^7+ t^8
11a_89,11,3,2,5,2-12*t+ 28*t^2-35*t^3+ 28*t^4-12*t^5+ 2*t^6
11a_90,11,3,2,5,2-10*t+ 20*t^2-23*t^3+ 20*t^4-10*t^5+ 2*t^6
11a_91,11,3,2,5,2-12*t+ 30*t^2-41*t^3+ 30*t^4-12*t^5+ 2*t^6
11a_92,11,4,3,4,1-5*t+ 12*t^2-21*t^3+ 25*t^4-21*t^5+ 12*t^6-5*t^7+ t^8
11a_93,11,3,2,5,2-10*t+ 21*t^2-27*t^3+ 21*t^4-10*t^5+ 2*t^6
11a_94,11,3,3,4,4-13*t+ 23*t^2-27*t^3+ 23*t^4-13*t^5+ 4*t^6
11a_95,11,2,2,5,6-18*t+ 25*t^2-18*t^3+ 6*t^4
11a_96,11,3,2,6,1-9*t+ 29*t^2-43*t^3+ 29*t^4-9*t^5+ t^6
11a_97,11,3,3,5,2-9*t+ 16*t^2-17*t^3+ 16*t^4-9*t^5+ 2*t^6
11a_98,11,2,2,6,4-19*t+ 31*t^2-19*t^3+ 4*t^4
11a_99,11,4,3,4,1-6*t+ 17*t^2-28*t^3+ 31*t^4-28*t^5+ 17*t^6-6*t^7+ t^8
11a_100,11,3,3,5,3-15*t+ 32*t^2-41*t^3+ 32*t^4-15*t^5+ 3*t^6
11a_101,11,3,3,5,3-16*t+ 39*t^2-51*t^3+ 39*t^4-16*t^5+ 3*t^6
11a_102,11,3,3,5,2-11*t+ 23*t^2-27*t^3+ 23*t^4-11*t^5+ 2*t^6
11a_103,11,2,3,6,4-20*t+ 33*t^2-20*t^3+ 4*t^4
11a_104,11,3,3,5,2-12*t+ 29*t^2-39*t^3+ 29*t^4-12*t^5+ 2*t^6
11a_105,11,3,3,5,3-13*t+ 24*t^2-29*t^3+ 24*t^4-13*t^5+ 3*t^6
11a_106,11,4,3,4,1-5*t+ 12*t^2-18*t^3+ 21*t^4-18*t^5+ 12*t^6-5*t^7+ t^8
11a_107,11,3,3,5,2-11*t+ 26*t^2-33*t^3+ 26*t^4-11*t^5+ 2*t^6
11a_108,11,4,3,4,1-5*t+ 12*t^2-20*t^3+ 23*t^4-20*t^5+ 12*t^6-5*t^7+ t^8
11a_109,11,4,3,4,1-5*t+ 14*t^2-24*t^3+ 29*t^4-24*t^5+ 14*t^6-5*t^7+ t^8
11a_110,11,3,2,5,2-10*t+ 22*t^2-29*t^3+ 22*t^4-10*t^5+ 2*t^6
11a_111,11,3,2,5,2-10*t+ 24*t^2-31*t^3+ 24*t^4-10*t^5+ 2*t^6
11a_112,11,4,3,4,1-6*t+ 15*t^2-25*t^3+ 31*t^4-25*t^5+ 15*t^6-6*t^7+ t^8
11a_113,11,4,3,4,1-6*t+ 15*t^2-21*t^3+ 23*t^4-21*t^5+ 15*t^6-6*t^7+ t^8
11a_114,11,3,3,5,3-15*t+ 35*t^2-45*t^3+ 35*t^4-15*t^5+ 3*t^6
11a_115,11,3,3,5,3-13*t+ 27*t^2-35*t^3+ 27*t^4-13*t^5+ 3*t^6
11a_116,11,3,3,5,3-15*t+ 31*t^2-39*t^3+ 31*t^4-15*t^5+ 3*t^6
11a_117,11,3,2,5,2-12*t+ 27*t^2-35*t^3+ 27*t^4-12*t^5+ 2*t^6
11a_118,11,3,3,5,2-10*t+ 20*t^2-23*t^3+ 20*t^4-10*t^5+ 2*t^6
11a_119,11,2,2,6,4-19*t+ 31*t^2-19*t^3+ 4*t^4
11a_120,11,3,2,5,2-12*t+ 25*t^2-31*t^3+ 25*t^4-12*t^5+ 2*t^6
11a_121,11,3,2,6,1-9*t+ 29*t^2-41*t^3+ 29*t^4-9*t^5+ t^6
11a_122,11,3,3,5,2-12*t+ 30*t^2-39*t^3+ 30*t^4-12*t^5+ 2*t^6
11a_123,11,2,3,5,9-29*t+ 41*t^2-29*t^3+ 9*t^4
11a_124,11,3,3,4,5-18*t+ 34*t^2-41*t^3+ 34*t^4-18*t^5+ 5*t^6
11a_125,11,4,3,4,1-6*t+ 19*t^2-38*t^3+ 47*t^4-38*t^5+ 19*t^6-6*t^7+ t^8
11a_126,11,4,3,4,1-5*t+ 16*t^2-31*t^3+ 39*t^4-31*t^5+ 16*t^6-5*t^7+ t^8
11a_127,11,4,3,4,1-6*t+ 17*t^2-28*t^3+ 33*t^4-28*t^5+ 17*t^6-6*t^7+ t^8
11a_128,11,3,3,6,1-9*t+ 31*t^2-47*t^3+ 31*t^4-9*t^5+ t^6
11a_129,11,4,3,4,1-6*t+ 15*t^2-22*t^3+ 25*t^4-22*t^5+ 15*t^6-6*t^7+ t^8
11a_130,11,3,3,5,2-12*t+ 29*t^2-37*t^3+ 29*t^4-12*t^5+ 2*t^6
11a_131,11,4,3,4,1-6*t+ 16*t^2-27*t^3+ 31*t^4-27*t^5+ 16*t^6-6*t^7+ t^8
11a_132,11,3,3,5,2-13*t+ 32*t^2-41*t^3+ 32*t^4-13*t^5+ 2*t^6
11a_133,11,2,3,6,5-20*t+ 29*t^2-20*t^3+ 5*t^4
11a_134,11,3,3,5,3-13*t+ 28*t^2-35*t^3+ 28*t^4-13*t^5+ 3*t^6
11a_135,11,3,3,5,2-13*t+ 36*t^2-51*t^3+ 36*t^4-13*t^5+ 2*t^6
11a_136,11,3,3,5,2-14*t+ 39*t^2-53*t^3+ 39*t^4-14*t^5+ 2*t^6
11a_137,11,3,3,5,2-12*t+ 26*t^2-31*t^3+ 26*t^4-12*t^5+ 2*t^6
11a_138,11,3,3,5,2-14*t+ 38*t^2-53*t^3+ 38*t^4-14*t^5+ 2*t^6
11a_139,11,4,3,4,1-5*t+ 12*t^2-20*t^3+ 23*t^4-20*t^5+ 12*t^6-5*t^7+ t^8
11a_140,11,3,2,5,2-8*t+ 14*t^2-17*t^3+ 14*t^4-8*t^5+ 2*t^6
11a_141,11,3,3,5,2-11*t+ 24*t^2-29*t^3+ 24*t^4-11*t^5+ 2*t^6
11a_142,11,4,3,4,1-5*t+ 8*t^2-10*t^3+ 11*t^4-10*t^5+ 8*t^6-5*t^7+ t^8
11a_143,11,3,3,5,2-11*t+ 20*t^2-23*t^3+ 20*t^4-11*t^5+ 2*t^6
11a_144,11,3,2,5,2-10*t+ 16*t^2-17*t^3+ 16*t^4-10*t^5+ 2*t^6
11a_145,11,2,2,6,4-21*t+ 33*t^2-21*t^3+ 4*t^4
11a_146,11,4,3,4,1-6*t+ 15*t^2-25*t^3+ 29*t^4-25*t^5+ 15*t^6-6*t^7+ t^8
11a_147,11,4,3,4,1-6*t+ 17*t^2-32*t^3+ 39*t^4-32*t^5+ 17*t^6-6*t^7+ t^8
11a_148,11,2,3,6,7-29*t+ 43*t^2-29*t^3+ 7*t^4
11a_149,11,3,3,5,2-12*t+ 30*t^2-39*t^3+ 30*t^4-12*t^5+ 2*t^6
11a_150,11,3,3,5,2-13*t+ 29*t^2-37*t^3+ 29*t^4-13*t^5+ 2*t^6
11a_151,11,4,3,4,1-6*t+ 15*t^2-26*t^3+ 31*t^4-26*t^5+ 15*t^6-6*t^7+ t^8
11a_152,11,3,3,5,2-12*t+ 27*t^2-35*t^3+ 27*t^4-12*t^5+ 2*t^6
11a_153,11,3,3,5,2-10*t+ 20*t^2-25*t^3+ 20*t^4-10*t^5+ 2*t^6
11a_154,11,2,2,6,4-17*t+ 25*t^2-17*t^3+ 4*t^4
11a_155,11,3,3,5,3-16*t+ 40*t^2-53*t^3+ 40*t^4-16*t^5+ 3*t^6
11a_156,11,4,3,4,1-5*t+ 11*t^2-18*t^3+ 21*t^4-18*t^5+ 11*t^6-5*t^7+ t^8
11a_157,11,4,3,4,1-6*t+ 16*t^2-28*t^3+ 33*t^4-28*t^5+ 16*t^6-6*t^7+ t^8
11a_158,11,4,3,4,1-5*t+ 14*t^2-25*t^3+ 29*t^4-25*t^5+ 14*t^6-5*t^7+ t^8
11a_159,11,3,2,6,1-9*t+ 27*t^2-37*t^3+ 27*t^4-9*t^5+ t^6
11a_160,11,4,3,4,1-6*t+ 17*t^2-30*t^3+ 37*t^4-30*t^5+ 17*t^6-6*t^7+ t^8
11a_161,11,3,3,5,2-8*t+ 12*t^2-13*t^3+ 12*t^4-8*t^5+ 2*t^6
11a_162,11,4,3,4,1-7*t+ 20*t^2-35*t^3+ 41*t^4-35*t^5+ 20*t^6-7*t^7+ t^8
11a_163,11,4,3,4,1-6*t+ 15*t^2-24*t^3+ 27*t^4-24*t^5+ 15*t^6-6*t^7+ t^8
11a_164,11,4,3,4,1-7*t+ 20*t^2-35*t^3+ 43*t^4-35*t^5+ 20*t^6-7*t^7+ t^8
11a_165,11,3,3,5,2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6
11a_166,11,2,2,6,4-15*t+ 21*t^2-15*t^3+ 4*t^4
11a_167,11,3,3,5,2-11*t+ 26*t^2-35*t^3+ 26*t^4-11*t^5+ 2*t^6
11a_168,11,3,3,5,2-12*t+ 29*t^2-39*t^3+ 29*t^4-12*t^5+ 2*t^6
11a_169,11,3,3,5,2-12*t+ 28*t^2-37*t^3+ 28*t^4-12*t^5+ 2*t^6
11a_170,11,4,3,4,1-6*t+ 20*t^2-40*t^3+ 51*t^4-40*t^5+ 20*t^6-6*t^7+ t^8
11a_171,11,4,3,4,1-7*t+ 21*t^2-39*t^3+ 47*t^4-39*t^5+ 21*t^6-7*t^7+ t^8
11a_172,11,3,3,5,2-13*t+ 33*t^2-43*t^3+ 33*t^4-13*t^5+ 2*t^6
11a_173,11,3,3,5,2-12*t+ 32*t^2-43*t^3+ 32*t^4-12*t^5+ 2*t^6
11a_174,11,4,2,4,1-5*t+ 11*t^2-15*t^3+ 15*t^4-15*t^5+ 11*t^6-5*t^7+ t^8
11a_175,11,4,2,4,1-5*t+ 13*t^2-21*t^3+ 25*t^4-21*t^5+ 13*t^6-5*t^7+ t^8
11a_176,11,4,2,4,1-5*t+ 13*t^2-23*t^3+ 27*t^4-23*t^5+ 13*t^6-5*t^7+ t^8
11a_177,11,4,2,4,1-5*t+ 13*t^2-19*t^3+ 21*t^4-19*t^5+ 13*t^6-5*t^7+ t^8
11a_178,11,3,2,5,2-11*t+ 29*t^2-39*t^3+ 29*t^4-11*t^5+ 2*t^6
11a_179,11,4,2,4,1-5*t+ 9*t^2-9*t^3+ 9*t^4-9*t^5+ 9*t^6-5*t^7+ t^8
